tweet_id,arg_id,message
1392,1392-1,0
1392,1392-2,0
1392,1392-3,0
1393,1393-0,1
1393,1393-1,0
1394,1394-0,0
1395,1395-0,0
1396,1396-0,0
1396,1396-1,0
1397,1397-0,0
1398,1398-0,0
1398,1398-1,0
1398,1398-2,1
1398,1398-3,0
1398,1398-4,0
1398,1398-5,0
1398,1398-6,0
1399,1399-0,0
1400,1400-0,0
1400,1400-1,1
1401,1401-0,0
1401,1401-1,0
1401,1401-2,1
1401,1401-3,0
1401,1401-4,0
1402,1402-0,0
1403,1403-0,0
1404,1404-0,0
1405,1405-0,0
1405,1405-1,0
1405,1405-2,0
1405,1405-3,0
1405,1405-4,1
1405,1405-5,0
1405,1405-6,0
1405,1405-7,0
1405,1405-8,0
1406,1406-0,0
1406,1406-1,0
1407,1407-0,0
1407,1407-1,0
1407,1407-2,0
1407,1407-3,0
1407,1407-4,0
1407,1407-5,1
1407,1407-6,0
1407,1407-7,0
1408,1408-0,0
1408,1408-1,0
1409,1409-0,0
1409,1409-1,0
1409,1409-2,0
1409,1409-3,0
1409,1409-4,1
1409,1409-5,0
1410,1410-0,0
1410,1410-1,0
1410,1410-2,0
1410,1410-3,0
1410,1410-4,0
1410,1410-5,0
1411,1411-0,0
1411,1411-1,0
1411,1411-2,0
1411,1411-3,0
1411,1411-4,0
1412,1412-0,0
1412,1412-1,0
1412,1412-2,0
1412,1412-3,0
1412,1412-4,0
1412,1412-5,0
1412,1412-6,0
1412,1412-7,1
1412,1412-8,0
1412,1412-9,0
1412,1412-10,0
1412,1412-11,0
1413,1413-0,0
1413,1413-1,1
1413,1413-2,0
1413,1413-3,0
1413,1413-4,0
1413,1413-5,0
1413,1413-6,0
1413,1413-7,0
1414,1414-0,0
1414,1414-1,0
1415,1415-0,0
1415,1415-1,1
1415,1415-2,0
1415,1415-3,0
1415,1415-4,0
1415,1415-5,0
1416,1416-0,0
1416,1416-1,0
1416,1416-2,0
1416,1416-3,0
1417,1417-0,0
1417,1417-1,1
1417,1417-2,0
1417,1417-3,0
1418,1418-0,0
1418,1418-1,1
1418,1418-2,0
1418,1418-3,0
1418,1418-4,0
1418,1418-5,0
1418,1418-6,0
1418,1418-7,0
1419,1419-0,0
1419,1419-1,0
1420,1420-0,1
1420,1420-1,0
1421,1421-0,0
1422,1422-0,0
1422,1422-1,0
1422,1422-2,0
1422,1422-3,0
1422,1422-4,0
1422,1422-5,0
1422,1422-6,0
1422,1422-7,0
1422,1422-8,0
1422,1422-9,0
1422,1422-10,0
1422,1422-11,0
1422,1422-12,0
1422,1422-13,0
1422,1422-14,0
1423,1423-0,1
1423,1423-1,0
1424,1424-0,0
1424,1424-1,0
1424,1424-2,0
1425,1425-0,0
1425,1425-1,1
1425,1425-2,0
1425,1425-3,0
1425,1425-4,0
1426,1426-0,0
1426,1426-1,1
1426,1426-2,0
1427,1427-0,0
1427,1427-1,0
1428,1428-0,0
1428,1428-1,1
1428,1428-2,0
1428,1428-3,0
1428,1428-4,0
1428,1428-5,0
1428,1428-6,0
1428,1428-7,0
1429,1429-0,0
1429,1429-1,0
1429,1429-2,0
1430,1430-0,0
1430,1430-1,0
1430,1430-2,0
1430,1430-3,1
1430,1430-4,0
1430,1430-5,0
1431,1431-0,0
1432,1432-0,1
1432,1432-1,0
1433,1433-0,0
1433,1433-1,1
1433,1433-2,0
1433,1433-3,0
1434,1434-0,0
1434,1434-1,1
1434,1434-2,0
1435,1435-0,0
1435,1435-1,0
1435,1435-2,1
1435,1435-3,0
1435,1435-4,0
1435,1435-5,0
1436,1436-0,1
1436,1436-1,0
1437,1437-0,1
1437,1437-1,0
1438,1438-0,0
1439,1439-0,1
1439,1439-1,0
1439,1439-2,0
1439,1439-3,0
1440,1440-0,1
1440,1440-1,0
1440,1440-2,0
1440,1440-3,0
1441,1441-0,0
1442,1442-0,0
1443,1443-0,0
1443,1443-1,0
1444,1444-0,0
1444,1444-1,0
1444,1444-2,0
1445,1445-0,1
1445,1445-1,0
1445,1445-2,0
1445,1445-3,0
1445,1445-4,0
1446,1446-0,0
1446,1446-1,0
1447,1447-0,0
1448,1448-0,0
1448,1448-1,0
1448,1448-2,1
1448,1448-3,0
1448,1448-4,0
1449,1449-0,0
1450,1450-0,0
1450,1450-1,0
1451,1451-0,0
1451,1451-1,1
1451,1451-2,0
1451,1451-3,0
1452,1452-0,0
1452,1452-1,1
1452,1452-2,0
1452,1452-3,0
1452,1452-4,0
1452,1452-5,0
1452,1452-6,0
1453,1453-0,0
1453,1453-1,0
1454,1454-0,0
1454,1454-1,0
1454,1454-2,1
1454,1454-3,0
1455,1455-0,0
1456,1456-0,0
1456,1456-1,0
1456,1456-2,1
1456,1456-3,0
1456,1456-4,0
1456,1456-5,0
1456,1456-6,0
1457,1457-0,0
1457,1457-1,0
1458,1458-0,0
1459,1459-0,0
1459,1459-1,0
1459,1459-2,1
1460,1460-0,0
1460,1460-1,1
1461,1461-0,0
1462,1462-0,0
1462,1462-1,0
1463,1463-0,0
1464,1464-0,0
1464,1464-1,0
1464,1464-2,0
1464,1464-3,1
1464,1464-4,0
1464,1464-5,0
1465,1465-0,0
1465,1465-1,0
1465,1465-2,1
1465,1465-3,0
1465,1465-4,0
1465,1465-5,0
1465,1465-6,0
1465,1465-7,0
1465,1465-8,0
1465,1465-9,0
1466,1466-0,0
1466,1466-1,1
1466,1466-2,0
1466,1466-3,0
1466,1466-4,0
1467,1467-0,0
1468,1468-0,0
1468,1468-1,0
1468,1468-2,1
1468,1468-3,0
1469,1469-0,0
1469,1469-1,0
1469,1469-2,0
1469,1469-3,0
1470,1470-0,0
1471,1471-0,0
1472,1472-0,0
1472,1472-1,0
1472,1472-2,0
1472,1472-3,0
1472,1472-4,0
1473,1473-0,1
1473,1473-1,0
1473,1473-2,0
1474,1474-0,0
1474,1474-1,1
1474,1474-2,0
1474,1474-3,0
1475,1475-0,1
1475,1475-1,0
1476,1476-0,0
1476,1476-1,0
1477,1477-0,1
1477,1477-1,0
1478,1478-0,0
1479,1479-0,1
1479,1479-1,0
1480,1480-0,0
1481,1481-0,0
1481,1481-1,0
1482,1482-0,0
1482,1482-1,1
1482,1482-2,0
1483,1483-0,0
1483,1483-1,1
1484,1484-0,0
1485,1485-0,1
1486,1486-0,0
1487,1487-0,0
1488,1488-0,0
1488,1488-1,0
1488,1488-2,0
1488,1488-3,0
1489,1489-0,1
1489,1489-1,0
1489,1489-2,0
1489,1489-3,0
1489,1489-4,0
1490,1490-0,1
1490,1490-1,0
1491,1491-0,0
1492,1492-0,1
1492,1492-1,0
1492,1492-2,0
1493,1493-0,0
1493,1493-1,0
1493,1493-2,0
1493,1493-3,0
1493,1493-4,0
1493,1493-5,0
1493,1493-6,0
1493,1493-7,0
1493,1493-8,0
1494,1494-0,1
1494,1494-1,0
1495,1495-0,1
1496,1496-0,1
1496,1496-1,0
1497,1497-0,0
1497,1497-1,1
1497,1497-2,0
1498,1498-0,0
1498,1498-1,0
1498,1498-2,1
1498,1498-3,0
1499,1499-0,0
1499,1499-1,0
1499,1499-2,0
1500,1500-0,0
1500,1500-1,0
1501,1501-0,0
1501,1501-1,0
1502,1502-0,0
1502,1502-1,0
1503,1503-0,1
1503,1503-1,0
1504,1504-0,1
1504,1504-1,0
1504,1504-2,0
1504,1504-3,0
1504,1504-4,0
1505,1505-0,0
1505,1505-1,0
1505,1505-2,1
1505,1505-3,0
1505,1505-4,0
1505,1505-5,0
1506,1506-0,1
1506,1506-1,0
1506,1506-2,0
1507,1507-0,0
1507,1507-1,0
1507,1507-2,0
1507,1507-3,0
1507,1507-4,0
1507,1507-5,0
1507,1507-6,0
1507,1507-7,0
1508,1508-0,0
1508,1508-1,1
1508,1508-2,0
1509,1509-0,0
1509,1509-1,1
1509,1509-2,0
1509,1509-3,0
1510,1510-0,0
1510,1510-1,0
1511,1511-0,0
1511,1511-1,1
1511,1511-2,0
1511,1511-3,0
1511,1511-4,0
1511,1511-5,0
1511,1511-6,0
1511,1511-7,0
1511,1511-8,0
1511,1511-9,0
1511,1511-10,0
1511,1511-11,0
1511,1511-12,0
1511,1511-13,0
1511,1511-14,0
1512,1512-0,0
1512,1512-1,1
1512,1512-2,0
1512,1512-3,0
1513,1513-0,0
1513,1513-1,1
1513,1513-2,0
1513,1513-3,0
1514,1514-0,0
1514,1514-1,0
1515,1515-0,0
1516,1516-0,0
1516,1516-1,1
1516,1516-2,0
1516,1516-3,0
1516,1516-4,0
1516,1516-5,0
1516,1516-6,0
1517,1517-0,0
1518,1518-0,0
1518,1518-1,0
1518,1518-2,0
1519,1519-0,0
1520,1520-0,1
1520,1520-1,0
1521,1521-0,0
1521,1521-1,0
1521,1521-2,0
1521,1521-3,1
1521,1521-4,0
1521,1521-5,0
1521,1521-6,0
1522,1522-0,0
1523,1523-0,1
1523,1523-1,0
1523,1523-2,0
1524,1524-0,0
1524,1524-1,0
1524,1524-2,0
1524,1524-3,0
1524,1524-4,0
1524,1524-5,0
1524,1524-6,0
1524,1524-7,0
1524,1524-8,0
1524,1524-9,0
1524,1524-10,0
1525,1525-0,0
1525,1525-1,1
1525,1525-2,0
1525,1525-3,0
1526,1526-0,0
1526,1526-1,0
1527,1527-0,0
1527,1527-1,0
1528,1528-0,0
1528,1528-1,0
1528,1528-2,0
1528,1528-3,0
1528,1528-4,1
1528,1528-5,0
1528,1528-6,0
1528,1528-7,0
1528,1528-8,0
1529,1529-0,0
1529,1529-1,0
1530,1530-0,0
1530,1530-1,0
1531,1531-0,0
1531,1531-1,1
1531,1531-2,0
1531,1531-3,0
1531,1531-4,0
1532,1532-0,1
1533,1533-0,1
1533,1533-1,0
1533,1533-2,0
1533,1533-3,0
1534,1534-0,0
1534,1534-1,0
1535,1535-0,0
1535,1535-1,1
1535,1535-2,0
1536,1536-0,0
1537,1537-0,0
1537,1537-1,1
1537,1537-2,0
1537,1537-3,0
1538,1538-0,0
1538,1538-1,1
1538,1538-2,0
1538,1538-3,0
1538,1538-4,0
1538,1538-5,0
1539,1539-0,0
1539,1539-1,0
1539,1539-2,0
1539,1539-3,0
1539,1539-4,0
1539,1539-5,0
1539,1539-6,0
1539,1539-7,0
1539,1539-8,0
1539,1539-9,0
1539,1539-10,0
1539,1539-11,0
1539,1539-12,0
1540,1540-0,0
1540,1540-1,1
1540,1540-2,0
1540,1540-3,0
1541,1541-0,0
1541,1541-1,1
1541,1541-2,0
1541,1541-3,0
1542,1542-0,1
1542,1542-1,0
1543,1543-0,0
1544,1544-0,0
1545,1545-0,0
1546,1546-0,0
1546,1546-1,0
1546,1546-2,1
1546,1546-3,0
1547,1547-0,1
1547,1547-1,0
1547,1547-2,0
1547,1547-3,0
1548,1548-0,0
1548,1548-1,0
1548,1548-2,1
1548,1548-3,0
1549,1549-0,1
1549,1549-1,0
1550,1550-0,0
1550,1550-1,1
1550,1550-2,0
1550,1550-3,0
1551,1551-0,0
1551,1551-1,0
1551,1551-2,0
1551,1551-3,0
1551,1551-4,0
1552,1552-0,1
1552,1552-1,0
1552,1552-2,0
1552,1552-3,0
1552,1552-4,0
1552,1552-5,0
1553,1553-0,1
1553,1553-1,0
1554,1554-0,1
1554,1554-1,0
1554,1554-2,0
1554,1554-3,0
1554,1554-4,0
1555,1555-0,1
1555,1555-1,0
1555,1555-2,0
1555,1555-3,0
1556,1556-0,0
1556,1556-1,0
1556,1556-2,0
1556,1556-3,0
1556,1556-4,0
1556,1556-5,0
1556,1556-6,0
1556,1556-7,0
1556,1556-8,1
1557,1557-0,0
1558,1558-0,0
1558,1558-1,0
1559,1559-0,0
1559,1559-1,0
1559,1559-2,0
1559,1559-3,0
1559,1559-4,0
1560,1560-0,0
1560,1560-1,0
1560,1560-2,1
1560,1560-3,0
1561,1561-0,0
1561,1561-1,0
1561,1561-2,0
1562,1562-0,0
1562,1562-1,0
1562,1562-2,0
1562,1562-3,0
1562,1562-4,0
1562,1562-5,1
1562,1562-6,0
1562,1562-7,0
1562,1562-8,0
1563,1563-0,0
1563,1563-1,0
1563,1563-2,0
1563,1563-3,0
1563,1563-4,0
1564,1564-0,1
1564,1564-1,0
1565,1565-0,1
1565,1565-1,0
1566,1566-0,0
1566,1566-1,0
1566,1566-2,1
1566,1566-3,0
1567,1567-0,1
1567,1567-1,0
1567,1567-2,0
1568,1568-0,1
1568,1568-1,0
1569,1569-0,1
1569,1569-1,0
1569,1569-2,0
1569,1569-3,0
1570,1570-0,0
1570,1570-1,0
1570,1570-2,0
1570,1570-3,0
1571,1571-0,0
1571,1571-1,0
1571,1571-2,0
1571,1571-3,0
1571,1571-4,0
1571,1571-5,0
1572,1572-0,0
1573,1573-0,0
1573,1573-1,0
1573,1573-2,0
1573,1573-3,0
1574,1574-0,1
1574,1574-1,0
1574,1574-2,0
1575,1575-0,1
1575,1575-1,0
1575,1575-2,0
1575,1575-3,0
1575,1575-4,0
1575,1575-5,0
1576,1576-0,0
1576,1576-1,0
1577,1577-0,0
1577,1577-1,0
1578,1578-0,1
1578,1578-1,0
1579,1579-0,0
1579,1579-1,0
1579,1579-2,0
1580,1580-0,0
1580,1580-1,1
1581,1581-0,0
1581,1581-1,1
1582,1582-0,0
1582,1582-1,0
1582,1582-2,0
1582,1582-3,0
1582,1582-4,0
1583,1583-0,0
1583,1583-1,0
1583,1583-2,0
1583,1583-3,0
1583,1583-4,0
1583,1583-5,0
1583,1583-6,0
1584,1584-0,0
1584,1584-1,0
1584,1584-2,0
1584,1584-3,0
1584,1584-4,0
1584,1584-5,0
1584,1584-6,0
1585,1585-0,0
1585,1585-1,0
1586,1586-0,0
1586,1586-1,0
1586,1586-2,1
1587,1587-0,0
1588,1588-0,0
1588,1588-1,0
1589,1589-0,0
1589,1589-1,0
1589,1589-2,1
1589,1589-3,0
1589,1589-4,0
1590,1590-0,0
1590,1590-1,0
1591,1591-0,0
1591,1591-1,0
1591,1591-2,0
1592,1592-0,0
1592,1592-1,0
1592,1592-2,0
1592,1592-3,0
1592,1592-4,0
1592,1592-5,0
1593,1593-0,0
1594,1594-0,0
1595,1595-0,0
1595,1595-1,0
1596,1596-0,0
1597,1597-0,0
1597,1597-1,0
1597,1597-2,0
1597,1597-3,0
1598,1598-0,1
1598,1598-1,0
1598,1598-2,0
1598,1598-3,0
1599,1599-0,1
1599,1599-1,0
1599,1599-2,0
1599,1599-3,0
1599,1599-4,0
1599,1599-5,0
1600,1600-0,0
1600,1600-1,0
1601,1601-0,0
1601,1601-1,0
1602,1602-0,0
1602,1602-1,1
1602,1602-2,0
1602,1602-3,0
1602,1602-4,0
1603,1603-0,0
1603,1603-1,0
1603,1603-2,0
1604,1604-0,0
1604,1604-1,0
1605,1605-0,0
1606,1606-0,0
1606,1606-1,1
1606,1606-2,0
1607,1607-0,0
1607,1607-1,1
1608,1608-0,0
1608,1608-1,0
1608,1608-2,0
1608,1608-3,0
1608,1608-4,0
1609,1609-0,0
1609,1609-1,1
1610,1610-0,0
1611,1611-0,1
1611,1611-1,0
1611,1611-2,0
1612,1612-0,0
1613,1613-0,0
1613,1613-1,0
1613,1613-2,0
1613,1613-3,1
1614,1614-0,0
1614,1614-1,0
1615,1615-0,0
1615,1615-1,0
1616,1616-0,0
1616,1616-1,1
1616,1616-2,0
1616,1616-3,0
1617,1617-0,0
1617,1617-1,0
1617,1617-2,0
1617,1617-3,0
1617,1617-4,0
1617,1617-5,0
1618,1618-0,1
1618,1618-1,0
1619,1619-0,0
1619,1619-1,0
1619,1619-2,0
1620,1620-0,0
1620,1620-1,0
1620,1620-2,0
1620,1620-3,0
1621,1621-0,0
1621,1621-1,0
1622,1622-0,0
1622,1622-1,0
1622,1622-2,0
1622,1622-3,0
1622,1622-4,0
1622,1622-5,0
1622,1622-6,0
1623,1623-0,1
1623,1623-1,0
1623,1623-2,0
1623,1623-3,0
1623,1623-4,0
1623,1623-5,0
1623,1623-6,0
1623,1623-7,0
1623,1623-8,0
1623,1623-9,0
1623,1623-10,0
1623,1623-11,0
1623,1623-12,0
1624,1624-0,0
1625,1625-0,0
1625,1625-1,0
1625,1625-2,0
1625,1625-3,0
1625,1625-4,1
1625,1625-5,0
1626,1626-0,0
1626,1626-1,0
1626,1626-2,0
1626,1626-3,0
1626,1626-4,0
1627,1627-0,0
1627,1627-1,0
1627,1627-2,1
1627,1627-3,0
1628,1628-0,1
1628,1628-1,0
1628,1628-2,0
1628,1628-3,0
1629,1629-0,0
1629,1629-1,0
1629,1629-2,0
1629,1629-3,0
1629,1629-4,0
1629,1629-5,0
1629,1629-6,1
1630,1630-0,0
1630,1630-1,0
1630,1630-2,0
1630,1630-3,0
1630,1630-4,0
1630,1630-5,0
1630,1630-6,0
1631,1631-0,0
1631,1631-1,1
1631,1631-2,0
1631,1631-3,0
1632,1632-0,1
1632,1632-1,0
1633,1633-0,0
1634,1634-0,1
1634,1634-1,0
1634,1634-2,0
1634,1634-3,0
1634,1634-4,0
1635,1635-0,0
1635,1635-1,0
1635,1635-2,0
1636,1636-0,1
1636,1636-1,0
1636,1636-2,0
1636,1636-3,0
1636,1636-4,0
1636,1636-5,0
1636,1636-6,0
1636,1636-7,0
1636,1636-8,0
1636,1636-9,0
1636,1636-10,0
1637,1637-0,0
1638,1638-0,0
1638,1638-1,0
1638,1638-2,0
1638,1638-3,0
1639,1639-0,0
1639,1639-1,1
1640,1640-0,0
1640,1640-1,1
1641,1641-0,0
1642,1642-0,0
1643,1643-0,0
1643,1643-1,0
1644,1644-0,0
1645,1645-0,1
1646,1646-0,0
1646,1646-1,0
1646,1646-2,0
1646,1646-3,0
1646,1646-4,0
1647,1647-0,0
1647,1647-1,0
1648,1648-0,0
1648,1648-1,0
1648,1648-2,0
1649,1649-0,0
1649,1649-1,1
1650,1650-0,0
1650,1650-1,0
1651,1651-0,0
1651,1651-1,0
1651,1651-2,1
1652,1652-0,0
1652,1652-1,0
1652,1652-2,0
1652,1652-3,0
1652,1652-4,0
1652,1652-5,1
1652,1652-6,0
1652,1652-7,0
1652,1652-8,0
1652,1652-9,0
1652,1652-10,0
1653,1653-0,0
1653,1653-1,0
1654,1654-0,1
1654,1654-1,0
1654,1654-2,0
1655,1655-0,0
1655,1655-1,0
1655,1655-2,0
1655,1655-3,0
1655,1655-4,1
1656,1656-0,1
1656,1656-1,0
1656,1656-2,0
1656,1656-3,0
1656,1656-4,0
1656,1656-5,0
1657,1657-0,0
1657,1657-1,0
1658,1658-0,1
1658,1658-1,0
1658,1658-2,0
1658,1658-3,0
1658,1658-4,0
1658,1658-5,0
1659,1659-0,0
1659,1659-1,0
1659,1659-2,0
1659,1659-3,0
1659,1659-4,1
1659,1659-5,0
1660,1660-0,0
1661,1661-0,0
1661,1661-1,0
1662,1662-0,0
1662,1662-1,1
1662,1662-2,0
1662,1662-3,0
1663,1663-0,0
1663,1663-1,1
1664,1664-0,0
1664,1664-1,0
1665,1665-0,0
1666,1666-0,0
1666,1666-1,0
1666,1666-2,0
1667,1667-0,0
1668,1668-0,1
1668,1668-1,0
1669,1669-0,0
1669,1669-1,0
1670,1670-0,0
1670,1670-1,0
1670,1670-2,1
1670,1670-3,0
1670,1670-4,0
1670,1670-5,0
1671,1671-0,1
1672,1672-0,1
1672,1672-1,0
1673,1673-0,1
1673,1673-1,0
1674,1674-0,1
1674,1674-1,0
1674,1674-2,0
1675,1675-0,1
1675,1675-1,0
1675,1675-2,0
1676,1676-0,0
1676,1676-1,0
1676,1676-2,0
1676,1676-3,0
1676,1676-4,0
1676,1676-5,0
1676,1676-6,0
1676,1676-7,0
1676,1676-8,0
1677,1677-0,1
1677,1677-1,0
1677,1677-2,0
1677,1677-3,0
1678,1678-0,1
1678,1678-1,0
1679,1679-0,0
1679,1679-1,1
1679,1679-2,0
1680,1680-0,1
1681,1681-0,0
1681,1681-1,1
1681,1681-2,0
1681,1681-3,0
1682,1682-0,0
1682,1682-1,0
1683,1683-0,0
1683,1683-1,0
1683,1683-2,1
1684,1684-0,0
1684,1684-1,0
1684,1684-2,1
1684,1684-3,0
1684,1684-4,0
1684,1684-5,0
1684,1684-6,0
1684,1684-7,0
1684,1684-8,0
1684,1684-9,0
1684,1684-10,0
1684,1684-11,0
1684,1684-12,0
1684,1684-13,0
1684,1684-14,0
1685,1685-0,0
1685,1685-1,0
1686,1686-0,0
1687,1687-0,1
1687,1687-1,0
1688,1688-0,0
1689,1689-0,0
1689,1689-1,0
1689,1689-2,1
1689,1689-3,0
1690,1690-0,1
1690,1690-1,0
1691,1691-0,0
1692,1692-0,0
1692,1692-1,1
1693,1693-0,0
1694,1694-0,1
1694,1694-1,0
1694,1694-2,0
1695,1695-0,1
1695,1695-1,0
1696,1696-0,1
1696,1696-1,0
1696,1696-2,0
1697,1697-0,0
1697,1697-1,0
1697,1697-2,0
1697,1697-3,0
1697,1697-4,1
1697,1697-5,0
1697,1697-6,0
1697,1697-7,0
1697,1697-8,0
1697,1697-9,0
1697,1697-10,0
1698,1698-0,0
1698,1698-1,0
1698,1698-2,0
1698,1698-3,1
1699,1699-0,0
1700,1700-0,0
1700,1700-1,0
1700,1700-2,1
1700,1700-3,0
1700,1700-4,0
1700,1700-5,0
1700,1700-6,0
1701,1701-0,0
1701,1701-1,0
1701,1701-2,0
1701,1701-3,1
1701,1701-4,0
1702,1702-0,0
1703,1703-0,0
1703,1703-1,0
1703,1703-2,0
1703,1703-3,1
1703,1703-4,0
1703,1703-5,0
1703,1703-6,0
1703,1703-7,0
1703,1703-8,0
1704,1704-0,0
1704,1704-1,1
1704,1704-2,0
1704,1704-3,0
1705,1705-0,0
1705,1705-1,0
1705,1705-2,0
1705,1705-3,0
1705,1705-4,0
1705,1705-5,0
1705,1705-6,0
1705,1705-7,0
1705,1705-8,0
1705,1705-9,0
1705,1705-10,0
1706,1706-0,1
1706,1706-1,0
1706,1706-2,0
1706,1706-3,0
1707,1707-0,1
1707,1707-1,0
1707,1707-2,0
1707,1707-3,0
1707,1707-4,0
1707,1707-5,0
1707,1707-6,0
1707,1707-7,0
1708,1708-0,1
1708,1708-1,0
1709,1709-0,1
1709,1709-1,0
1709,1709-2,0
1710,1710-0,0
1710,1710-1,0
1711,1711-0,0
1712,1712-0,0
1712,1712-1,1
1712,1712-2,0
1712,1712-3,0
1712,1712-4,0
1712,1712-5,0
1713,1713-0,0
1713,1713-1,0
1713,1713-2,1
1713,1713-3,0
1713,1713-4,0
1714,1714-0,0
1714,1714-1,0
1715,1715-0,0
1715,1715-1,1
1715,1715-2,0
1716,1716-0,1
1716,1716-1,0
1716,1716-2,0
1716,1716-3,0
1716,1716-4,0
1716,1716-5,0
1717,1717-0,1
1717,1717-1,0
1718,1718-0,0
1718,1718-1,1
1718,1718-2,0
1718,1718-3,0
1719,1719-0,0
1719,1719-1,0
1719,1719-2,1
1719,1719-3,0
1719,1719-4,0
1719,1719-5,0
1719,1719-6,0
1719,1719-7,0
1719,1719-8,0
1719,1719-9,0
1719,1719-10,0
1720,1720-0,0
1721,1721-0,0
1722,1722-0,0
1722,1722-1,0
1723,1723-0,0
1723,1723-1,1
1723,1723-2,0
1724,1724-0,0
1724,1724-1,0
1725,1725-0,0
1725,1725-1,1
1725,1725-2,0
1725,1725-3,0
1726,1726-0,0
1727,1727-0,0
1727,1727-1,1
1728,1728-0,1
1728,1728-1,0
1729,1729-0,0
1729,1729-1,0
1729,1729-2,0
1730,1730-0,0
1730,1730-1,0
1730,1730-2,0
1730,1730-3,0
1730,1730-4,0
1730,1730-5,0
1730,1730-6,0
1731,1731-0,1
1731,1731-1,0
1731,1731-2,0
1731,1731-3,0
1731,1731-4,0
1732,1732-0,0
1732,1732-1,0
1732,1732-2,1
1732,1732-3,0
1733,1733-0,0
1734,1734-0,1
1734,1734-1,0
1734,1734-2,0
1735,1735-0,1
1735,1735-1,0
1735,1735-2,0
1735,1735-3,0
1736,1736-0,0
1736,1736-1,0
1736,1736-2,0
1736,1736-3,0
1736,1736-4,0
1736,1736-5,0
1736,1736-6,0
1736,1736-7,0
1736,1736-8,0
1737,1737-0,1
1737,1737-1,0
1737,1737-2,0
1738,1738-0,0
1738,1738-1,0
1738,1738-2,0
1738,1738-3,0
1738,1738-4,1
1738,1738-5,0
1739,1739-0,0
1739,1739-1,0
1739,1739-2,0
1739,1739-3,0
1740,1740-0,0
1740,1740-1,0
1740,1740-2,0
1740,1740-3,1
1740,1740-4,0
1740,1740-5,0
1741,1741-0,0
1741,1741-1,1
1741,1741-2,0
1741,1741-3,0
1741,1741-4,0
1742,1742-0,1
1742,1742-1,0
1742,1742-2,0
1742,1742-3,0
1743,1743-0,0
1743,1743-1,0
1743,1743-2,0
1743,1743-3,1
1744,1744-0,0
1744,1744-1,0
1744,1744-2,0
1745,1745-0,1
1745,1745-1,0
1745,1745-2,0
1745,1745-3,0
1745,1745-4,0
1746,1746-0,0
1747,1747-0,0
1747,1747-1,0
1748,1748-0,0
1748,1748-1,1
1749,1749-0,0
1749,1749-1,0
1750,1750-0,0
1750,1750-1,0
1750,1750-2,0
1750,1750-3,0
1750,1750-4,0
1750,1750-5,0
1750,1750-6,0
1750,1750-7,0
1750,1750-8,0
1750,1750-9,0
1751,1751-0,1
1751,1751-1,0
1752,1752-0,0
1752,1752-1,0
1752,1752-2,0
1752,1752-3,0
1752,1752-4,1
1753,1753-0,0
1753,1753-1,0
1753,1753-2,0
1753,1753-3,1
1753,1753-4,0
1753,1753-5,0
1753,1753-6,0
1754,1754-0,0
1754,1754-1,0
1755,1755-0,0
1755,1755-1,0
1755,1755-2,0
1755,1755-3,0
1756,1756-0,1
1756,1756-1,0
1757,1757-0,0
1757,1757-1,0
1757,1757-2,0
1757,1757-3,0
1758,1758-0,0
1759,1759-0,0
1759,1759-1,0
1760,1760-0,0
1760,1760-1,0
1761,1761-0,1
1761,1761-1,0
1761,1761-2,0
1761,1761-3,0
1761,1761-4,0
1761,1761-5,0
1761,1761-6,0
1761,1761-7,0
1762,1762-0,0
1763,1763-0,1
1763,1763-1,0
1763,1763-2,0
1763,1763-3,0
1763,1763-4,0
1764,1764-0,0
1764,1764-1,0
1764,1764-2,0
1764,1764-3,0
1765,1765-0,0
1765,1765-1,0
1766,1766-0,0
1766,1766-1,0
1767,1767-0,0
1768,1768-0,1
1768,1768-1,0
1768,1768-2,0
1769,1769-0,0
1770,1770-0,1
1770,1770-1,0
1770,1770-2,0
1771,1771-0,0
1771,1771-1,0
1771,1771-2,1
1771,1771-3,0
1771,1771-4,0
1771,1771-5,0
1771,1771-6,0
1771,1771-7,0
1771,1771-8,0
1771,1771-9,0
1771,1771-10,0
1771,1771-11,0
1771,1771-12,0
1771,1771-13,0
1772,1772-0,1
1772,1772-1,0
1773,1773-0,0
1773,1773-1,1
1774,1774-0,0
1774,1774-1,0
1774,1774-2,0
1775,1775-0,1
1775,1775-1,0
1775,1775-2,0
1775,1775-3,0
1775,1775-4,0
1775,1775-5,0
1775,1775-6,0
1776,1776-0,0
1776,1776-1,0
1777,1777-0,1
1778,1778-0,0
1778,1778-1,1
1778,1778-2,0
1778,1778-3,0
1779,1779-0,0
1780,1780-0,0
1780,1780-1,0
1781,1781-0,0
1782,1782-0,0
1782,1782-1,0
1783,1783-0,0
1784,1784-0,0
1785,1785-0,0
1786,1786-0,1
1786,1786-1,0
1787,1787-0,0
1788,1788-0,0
1788,1788-1,0
1789,1789-0,0
1790,1790-0,0
1790,1790-1,1
1790,1790-2,0
1790,1790-3,0
1791,1791-0,0
1791,1791-1,0
1791,1791-2,1
1791,1791-3,0
1792,1792-0,0
1792,1792-1,0
1792,1792-2,0
1793,1793-0,1
1793,1793-1,0
1793,1793-2,0
1794,1794-0,1
1794,1794-1,0
1794,1794-2,0
1794,1794-3,0
1794,1794-4,0
1795,1795-0,1
1795,1795-1,0
1796,1796-0,0
1796,1796-1,0
